Date,Open,High,Low,Close,Adj Close,Volume
2015-07-10,-1.0202556526945938,-1.020865961328884,-1.015884995908097,-1.016174353073536,-1.016174353073536,0.08093502933304993
2015-07-13,-1.0050176388279985,-1.0028510360172591,-0.9966303247591906,-0.996101517992317,-0.996101517992317,0.09045555788684763
2015-07-14,-0.9941798974403878,-0.991595808735383,-0.9860824538982622,-0.9870235803623462,-0.9870235803623462,0.08940372776657433
2015-07-15,-0.9849359531413673,-0.9892212250224909,-0.9825152704524795,-0.9886417621427137,-0.9886417621427137,0.09019993018340143
2015-07-16,-0.9775738367687101,-0.9790047957447979,-0.9714186018639553,-0.9711713497657909,-0.9711713497657909,0.10231063621978852
2015-07-17,-0.9618191206290926,-0.9663274798250349,-0.9564172451583054,-0.9584003833477164,-0.9584003833477164,0.10514361420923539
2015-07-20,-0.9544570042564354,-0.9604503122504742,-0.9514066547133372,-0.9560290157922621,-0.9560290157922621,0.101453962733329
2015-07-21,-0.9555394107761886,-0.9612436408309133,-0.952830901821438,-0.9589497366059918,-0.9589497366059918,0.09782478232705503
2015-07-22,-0.9754390356329473,-0.9731869204175966,-0.9666935309771775,-0.9688353041872927,-0.9688353041872927,0.12175300133494467
2015-07-23,-0.9661106341223242,-0.969878683021915,-0.9689270400233387,-0.9757320299216036,-0.9757320299216036,0.11878258909633317
2015-07-24,-0.9697603528188159,-0.9778283082150482,-0.9835059461694539,-0.9914456274288539,-0.9914456274288539,0.11888062552740393
2015-07-27,-0.9999455604644181,-1.003371884492136,-0.99772524016202,-1.004730624856293,-1.004730624856293,0.11321283709185463
2015-07-28,-0.9979003955266285,-0.996677012692411,-0.9996680045494393,-0.9912878726841712,-0.9912878726841712,0.12077996685085911
2015-07-29,-0.9885394593859277,-0.9912396607377362,-0.9847324335664974,-0.9851634551961882,-0.9851634551961882,0.10843287390590885
2015-07-30,-0.9878758860852964,-0.9864337044172928,-0.9873172481679563,-0.9805266862881026,-0.9805266862881026,0.11009399586414532
2015-07-31,-0.9748542094143249,-0.9812067735993341,-0.973117114066475,-0.9806626634710699,-0.9806626634710699,0.1117322121141877
2015-08-03,-0.9786182639644222,-0.9844287080658376,-0.9841068634655787,-0.9841708481401,-0.9841708481401,0.09924585246341729
2015-08-04,-0.984976720899335,-0.9890646938348636,-0.9813244227852429,-0.986844180769679,-0.986844180769679,0.10195972077025482
2015-08-05,-0.9790451975936193,-0.9757451779541728,-0.9705131398483303,-0.9774916331393899,-0.9774916331393899,0.12228074885173686
2015-08-06,-0.9752758313393362,-0.9825802429020096,-0.9969788166299454,-1.0001998226949393,-1.0001998226949393,0.1451369807161424
2015-08-07,-1.003195435467827,-1.0080455535852835,-1.005007793067499,-1.0037080073639693,-1.0037080073639693,0.11924528440185407
2015-08-10,-0.9929288422050225,-0.9926886286428932,-0.9844388752232129,-0.9878640096419341,-0.9878640096419341,0.09877399487461873
2015-08-11,-0.9963447102079319,-0.9989328804960358,-1.0030046019645018,-1.0055436993340288,-1.0055436993340288,0.11044765999866231
2015-08-12,-1.0166440457679955,-1.0079942989431336,-1.0215704626123692,-1.003476819501397,-1.003476819501397,0.12667589614002167
2015-08-13,-1.0012999297196101,-1.0037550434414464,-0.9985704096430446,-1.0064221064969106,-1.0064221064969106,0.08479326682126494
2015-08-14,-1.0081044425275738,-1.0090358639386487,-1.003235187995222,-1.0024297688129749,-1.0024297688129749,0.0715345266901893
2015-08-17,-1.0063584629791518,-0.9980262380347551,-1.000543320297764,-0.9906106426756719,-0.9906106426756719,0.07365651149729117
2015-08-18,-0.9928065386591567,-1.000063515412061,-0.9916115613481503,-0.9994083927932339,-0.9994083927932339,0.07280900029410929
2015-08-19,-1.0045390483248695,-1.0065964539957333,-1.008657242349111,-1.0103682334230326,-1.0103682334230326,0.09881889006267917
2015-08-20,-1.0223633638942424,-1.0266784346276596,-1.040311842131307,-1.048865976796329,-1.048865976796329,0.12645050397139168
2015-08-21,-1.0692633906533495,-1.0616934675684255,-1.0873575573144008,-1.0954926058669388,-1.0954926058669388,0.18889512942183245
2015-08-24,-1.191491650706928,-1.1053679183449183,-1.2009311633625162,-1.1443872919245635,-1.1443872919245635,0.2567235125262156
2015-08-25,-1.1002045962314826,-1.1068142509431365,-1.1422208225210146,-1.1497610465581118,-1.1497610465581118,0.17462578944523288
2015-08-26,-1.1148253819671925,-1.1029203391123996,-1.1356545468803099,-1.097804217977384,-1.097804217977384,0.17635379607139617
2015-08-27,-1.0801392440828164,-1.0719583844969367,-1.0830357773704717,-1.0664832548651226,-1.0664832548651226,0.15227714807440873
2015-08-28,-1.0716920657462572,-1.0670823316024374,-1.0647636089724677,-1.0622380844706294,-1.0622380844706294,0.11266493255185166
2015-08-31,-1.0699051854500898,-1.0703663250377875,-1.0716125904868201,-1.0763280559430608,-1.0763280559430608,0.10372895767116748
2015-09-01,-1.1039196498957224,-1.0980200422575692,-1.112363481164687,-1.114513078175106,-1.114513078175106,0.1417286113368596
2015-09-02,-1.09554046197106,-1.0905048309257412,-1.100152737831046,-1.0835429470730746,-1.0835429470730746,0.11198142621933956
2015-09-03,-1.0795816407900858,-1.0769585555989738,-1.083002817418629,-1.0880247495845916,-1.0880247495845916,0.10045893876937707
2015-09-04,-1.1048061845020092,-1.1005727660813263,-1.100589122906715,-1.1015082682600759,-1.1015082682600759,0.07951395919668765
2015-09-08,-1.0777812156618427,-1.0729486948503018,-1.0739531526289805,-1.066695320800363,-1.066695320800363,0.09700292551705055
2015-09-09,-1.0542428939423718,-1.060039348870585,-1.0761922893186258,-1.0817616990073038,-1.0817616990073038,0.11515798983169802
2015-09-10,-1.0831552683926429,-1.0699021335033314,-1.0762499020752625,-1.0709596131221877,-1.0709596131221877,0.10434832802073608
2015-09-11,-1.0775065972102926,-1.0709788784702678,-1.0716866836309764,-1.063864366139832,-1.063864366139832,0.08972715636627511
2015-09-14,-1.0608488796646829,-1.0683721330130285,-1.0640226789028995,-1.0683733907394701,-1.0683733907394701,0.06971214854626633
2015-09-15,-1.0642919703215215,-1.0574838580554955,-1.06100161313235,-1.0534811005844757,-1.0534811005844757,0.08068123408625923
2015-09-16,-1.0531114865367608,-1.0517928679271644,-1.0483627918700893,-1.0456705129965962,-1.0456705129965962,0.08791210804897424
2015-09-17,-1.0466714940859128,-1.0335971674675806,-1.039485966173547,-1.0443896185392636,-1.0443896185392636,0.1085391563919295
2015-09-18,-1.061738202976859,-1.0557676803888085,-1.0563368347801727,-1.0625344723046173,-1.0625344723046173,0.23503730423636493
2015-09-21,-1.0554096249559124,-1.0550256064505192,-1.0626973116503273,-1.0620666523250208,-1.0620666523250208,0.12045195710951952
2015-09-22,-1.0798019466515922,-1.0834079582448002,-1.0843748110516225,-1.0817099107373986,-1.0817099107373986,0.12240810458929606
2015-09-23,-1.0791492627388881,-1.0822313387608118,-1.0793753411638471,-1.082792283946686,-1.082792283946686,0.08241015694075025
2015-09-24,-1.0918770654527148,-1.091522151960925,-1.0972139381707244,-1.087758239745063,-1.087758239745063,0.11809633407883778
2015-09-25,-1.0743300245949292,-1.0809954272993094,-1.10013357821436,-1.1008066047835237,-1.1008066047835237,0.12310901926003569
2015-09-28,-1.1062448779790255,-1.113379602506898,-1.1358245722888736,-1.1395682020900113,-1.1395682020900113,0.15399324373231105
2015-09-29,-1.1372540745129809,-1.1320393625466991,-1.1474453849770037,-1.1468158922763287,-1.1468158922763287,0.14536603779808344
2015-09-30,-1.1309065066940327,-1.1255360702216293,-1.1276557167100565,-1.1188480149947524,-1.1188480149947524,0.1549772729563298
2015-10-01,-1.117286591690178,-1.123358468011818,-1.1276475437439848,-1.1169661119949246,-1.1169661119949246,0.13075586088355562
2015-10-02,-1.1331501992614006,-1.1018923454349132,-1.1295326951003686,-1.0950194743466215,-1.0950194743466215,0.1352756152244164
2015-10-05,-1.08528475782422,-1.080809250122925,-1.0779730673569747,-1.0750362727048708,-1.0750362727048708,0.11896675099021377
2015-10-06,-1.0783497080705375,-1.0814946671207935,-1.0857797646364584,-1.0839835449645498,-1.0839835449645498,0.12626909076249437
2015-10-07,-1.076331765786677,-1.0793953305047959,-1.0811369595855098,-1.0723466070399827,-1.0723466070399827,0.1322126639247007
2015-10-08,-1.0763289770807876,-1.071861277241062,-1.0786069443305437,-1.0670053860352764,-1.0670053860352764,0.11703442544695909
2015-10-09,-1.0648467849083627,-1.0658410178426643,-1.0603156163158536,-1.0616532762497126,-1.0616532762497126,0.10054506423218691
2015-10-12,-1.0587248346551066,-1.0643945535600523,-1.056589260205543,-1.0594314302924666,-1.0594314302924666,0.058358247108612454
2015-10-13,-1.0670332431900202,-1.0612806626303581,-1.0632434293255606,-1.0708617468081993,-1.0708617468081993,0.07862888263206745
2015-10-14,-1.0691790661595622,-1.0715860298743227,-1.0693624674209592,-1.0746037749741852,-1.0746037749741852,0.1095424264108313
2015-10-15,-1.0697012133985109,-1.0580910094595504,-1.0628674709654693,-1.0508757565463804,-1.0508757565463804,0.11324765376830968
2015-10-16,-1.0498670562273154,-1.0535440938808793,-1.0475039559604864,-1.046364076312359,-1.046364076312359,0.1052205773887676
2015-10-19,-1.0495460923340563,-1.045842705102822,-1.043511374089649,-1.0412566988046084,-1.0412566988046084,0.0836553112381818
2015-10-20,-1.0423445242669362,-1.047494188493724,-1.0433000815821933,-1.047919580770009,-1.047919580770009,0.09206445483040156
2015-10-21,-1.041267562713109,-1.0487138933302596,-1.051570496794503,-1.0590289432699704,-1.0590289432699704,0.10889465298310201
2015-10-22,-1.0488879637273887,-1.0427394868154307,-1.044617275868694,-1.0372917156505703,-1.0372917156505703,0.13277614434627566
2015-10-23,-1.008523275746696,-1.0099372360558974,-1.0068215310576907,-1.0068844822220555,-1.0068844822220555,0.1348129199188955
2015-10-26,-1.006777296198274,-1.0108519161223875,-1.0031994143588365,-1.0061120415339513,-1.0061120415339513,0.0963698117425655
2015-10-27,-1.0099890594317893,-1.0122227501181245,-1.0042065701889316,-1.0073495135815835,-1.0073495135815835,0.11727356104050553
2015-10-28,-1.0041718719796795,-0.9972167028293487,-1.0013170764125965,-0.9895256138320015,-0.9895256138320015,0.13141004790957928
2015-10-29,-0.9958334520849473,-1.0002012049376277,-0.9883407499301948,-0.9953508548659283,-0.9953508548659283,0.11191087663810172
2015-10-30,-0.9934620112777502,-1.000041906758668,-0.991946386790327,-1.000931363893996,-1.000931363893996,0.11998101574904872
2015-11-02,-0.9973020242039674,-0.9878207447681517,-0.989827969625259,-0.9809699400859152,-0.9809699400859152,0.10823405235878401
2015-11-03,-0.9840656190832676,-0.9789265301509842,-0.9765992177174875,-0.9760802057535419,-0.9760802057535419,0.12110247922223209
2015-11-04,-0.9728308227084634,-0.979169496222028,-0.9730047016889469,-0.9768008584436954,-0.9768008584436954,0.12728518797798488
2015-11-05,-0.9759502937559316,-0.9812499911759649,-0.9796697235530004,-0.9808093967211643,-0.9808093967211643,0.1234718456778303
2015-11-06,-0.9814194271067055,-0.9833385234652658,-0.9812118765011358,-0.9755389529280101,-0.9755389529280101,0.12456582230118075
2015-11-09,-0.980086836355405,-0.9870300514946513,-0.9885575356257582,-0.9896317130205098,-0.9896317130205098,0.10480644218461817
2015-11-10,-0.9965107029354696,-0.9995940535335728,-0.9926405565728954,-0.9929113660052595,-0.9929113660052595,0.10987776597879297
2015-11-11,-0.9884660240081047,-0.9930341042680823,-0.9883983629612303,-0.997322524018955,-0.997322524018955,0.08845818013232169
2015-11-12,-1.0034320748672985,-1.006175480037908,-1.005471510725926,-1.0141673616715987,-1.0141673616715987,0.10207241685456982
2015-11-13,-1.0203590994322354,-1.025990250638459,-1.0271791563945214,-1.035162291752861,-1.035162291752861,0.11857552149425844
2015-11-16,-1.037960453152027,-1.027110081497633,-1.031758855226327,-1.0197315373924027,-1.0197315373924027,0.10191299312553885
2015-11-17,-1.0174082771003792,-1.0167102420348875,-1.0133521672429875,-1.0193508276596677,-1.0193508276596677,0.1058087959751922
2015-11-18,-1.0139026401816817,-1.001774422734716,-1.0062370938746865,-0.9950978897135949,-0.9950978897135949,0.12007263858182514
2015-11-19,-0.9937584082331915,-0.9980882970036016,-0.9882365105187384,-0.9955221542978063,-0.9955221542978063,0.09961509247950627
2015-11-20,-0.9887841991954743,-0.9926913956342255,-0.9808140787463947,-0.9870154802015568,-0.9870154802015568,0.09709729703481025
2015-11-23,-0.9861297738190593,-0.9884763840928696,-0.9834125595020331,-0.9876790330810844,-0.9876790330810844,0.08808619143124945
2015-11-24,-0.9959367661047741,-0.9931528201773494,-0.9929369286007226,-0.9875892666559309,-0.9875892666559309,0.11453220588383507
2015-11-25,-0.9860890060610916,-0.9895531290598062,-0.9789316068935762,-0.9839640937455805,-0.9839640937455805,0.07626867845974687
2015-11-27,-0.9819932312195861,-0.9867844501166689,-0.9769203767310857,-0.9808692848799042,-0.9808692848799042,0.006857969033314981
2015-11-30,-0.9771931155914442,-0.9848928996002937,-0.979612110521965,-0.9859956513293017,-0.9859956513293017,0.14088568127531653
2015-12-01,-0.9798964091359017,-0.9808586629370515,-0.9737208447727439,-0.9730397080784231,-0.9730397080784231,0.12173834168170043
2015-12-02,-0.9719606216401417,-0.9753376433601375,-0.9745495344150463,-0.9820386356223221,-0.9820386356223221,0.12400783924957236
2015-12-03,-0.976219467785481,-0.9840185381648636,-1.003479306273543,-1.0053425221796461,-1.0053425221796461,0.12655128908744573
2015-12-04,-1.0013025854357216,-0.9833709364453552,-0.9947616535159274,-0.9768579579823671,-0.9768579579823671,0.10908706093193248
2015-12-07,-0.977225782939337,-0.9853192758563898,-0.9841315165447714,-0.9878612210218656,-0.9878612210218656,0.11414464130119083
2015-12-08,-1.001414132583438,-0.9928883774071513,-0.9941470700656229,-0.9888320505162387,-0.9888320505162387,0.10670120236643453
2015-12-09,-0.9941554632203853,-0.9943347100053695,-1.0066623583931626,-1.0093292828953995,-1.0093292828953995,0.11879541629292185
2015-12-10,-1.0080011285077473,-1.002624408525421,-1.0013966627448603,-1.0032647535661567,-1.0032647535661567,0.09525476186767647
2015-12-11,-1.0206554961157137,-1.0240662871419948,-1.0262682009163895,-1.0336419765584361,-1.0336419765584361,0.12626267716420003
2015-12-14,-1.0334813014171442,-1.0355589462424053,-1.0419309016337424,-1.0285401765627766,-1.0285401765627766,0.13827534676951636
2015-12-15,-1.0175442584680985,-1.0158764628691495,-1.0102651815687524,-1.016810816578673,-1.016810816578673,0.12349200270104112
2015-12-16,-1.0060483884738198,-1.0017230364081726,-1.008717669064689,-0.9962048288327116,-0.9962048288327116,0.12183362942778793
2015-12-17,-0.9914467249819641,-0.9991352642973874,-1.0059956550999307,-1.0148554804609555,-1.0148554804609555,0.10906232276708284
2015-12-18,-1.019891265055293,-1.0239852545568489,-1.0282822447634226,-1.036467619678246,-1.036467619678246,0.28021285816510616
2015-12-21,-1.0267040112631094,-1.0314249672861953,-1.0261967875501974,-1.0240012739686795,-1.0240012739686795,0.08855530033506469
2015-12-22,-1.0182322657167697,-1.0209414599313655,-1.0165516992013293,-1.0152470789745482,-1.0152470789745482,0.07786016706507327
2015-12-23,-1.0082051005593262,-1.0106010444003728,-1.0010866245628538,-1.0030579991716373,-1.0030579991716373,0.08105047410234821
2015-12-24,-1.002591752712943,-1.0059624235942533,-0.9947178408200488,-1.0023617802214912,-1.0023617802214912,0.0
2015-12-28,-1.0063720080831902,-1.0119016501376605,-1.0069505574549182,-1.0044014379660016,-1.0044014379660016,0.05531911774541863
2015-12-29,-0.9970627288164216,-0.991468923806358,-0.9886151486567935,-0.9861941728493011,-0.9861941728493011,0.06199109242819749
2015-12-30,-0.9876364579799356,-0.9954194923076707,-0.988672761687829,-0.9976406894146582,-0.9976406894146582,0.04953588454057105
2015-12-31,-1.002360557735472,-1.0073709409141116,-1.004771847480851,-1.0135336867865303,-1.0135336867865303,0.06693964162645187
2016-01-04,-1.0429891080415283,-1.0491888891914118,-1.0486838169771089,-1.0419040510906028,-1.0419040510906028,0.13849157665486872
2016-01-05,-1.037498196186863,-1.04280971507388,-1.0416152360826507,-1.0450749487085522,-1.0450749487085522,0.11182566740361964
2016-01-06,-1.0658040989043982,-1.0591865963583926,-1.0602881498265173,-1.0602147597614284,-1.0602147597614284,0.13392875958260303
2016-01-07,-1.0868430991309905,-1.0802399137273853,-1.0922610946633702,-1.1000097306273666,-1.1000097306273666,0.16910917868376468
2016-01-08,-1.0907538911749939,-1.0925044249789257,-1.1060687902916395,-1.1124653202698063,-1.1124653202698063,0.14493541048403424
2016-01-11,-1.1039658623476536,-1.1085736459166096,-1.123649602591618,-1.1139990474376957,-1.1139990474376957,0.1543139236470285
2016-01-12,-1.1017629375382534,-1.0999980276573609,-1.1115074589396268,-1.1009643595282064,-1.1009643595282064,0.13199093666938178
2016-01-13,-1.0951052949420104,-1.100219253390618,-1.1390762238157441,-1.1444389472087833,-1.1444389472087833,0.16733261195622995
2016-01-14,-1.138796082009824,-1.1173355733064814,-1.15196479099981,-1.1202513419478566,-1.1202513419478566,0.17029752682487487
2016-01-15,-1.1608250635803448,-1.152442311474696,-1.1660084322147275,-1.1546753468003146,-1.1546753468003146,0.19348451711560327
2016-01-19,-1.1380673067312224,-1.144314678124936,-1.1628912999987933,-1.1577945891340438,-1.1577945891340438,0.1546291061917794
2016-01-20,-1.1769116327291855,-1.1539346283710323,-1.1951001904222944,-1.1592251381752696,-1.1592251381752696,0.2288051191509129
2016-01-21,-1.1563838908975401,-1.1479359778958722,-1.162548301590545,-1.1591244829692584,-1.1591244829692584,0.1595034408954849
2016-01-22,-1.1355270844905982,-1.133356174908954,-1.1328446394362386,-1.1267292470804533,-1.1267292470804533,0.13252876269777936
2016-01-25,-1.130849405126137,-1.133555923673212,-1.1398391274609396,-1.1464975941668951,-1.1464975941668951,0.1211253849304262
2016-01-26,-1.1410615528091204,-1.13550689812134,-1.1429261131351747,-1.1331229632999875,-1.1331229632999875,0.116754975806991
2016-01-27,-1.1378442124357893,-1.1393818363357777,-1.1573868456280978,-1.1601824227104927,-1.1601824227104927,0.1290809955004027
2016-01-28,-1.1419399870053322,-1.1488372180588822,-1.158300614790772,-1.1497093910019376,-1.1497093910019376,0.1480102727520109
2016-01-29,-1.147847076091045,-1.1272117975728628,-1.1407940295415284,-1.1205368410009866,-1.1205368410009866,0.1750609979009209
2016-02-01,-1.1273138895654364,-1.121010763026506,-1.1259572047819355,-1.1187909151841262,-1.1187909151841262,0.11695288112578807
2016-02-02,-1.1270147041760687,-1.1337016505341426,-1.1430385255127027,-1.1469164144966548,-1.1469164144966548,0.13544603369338054
2016-02-03,-1.1392177039348352,-1.1451916745974597,-1.1646199584686132,-1.150372943881465,-1.150372943881465,0.1611929659318821
2016-02-04,-1.1531802283460626,-1.1456773428310703,-1.153775715579858,-1.1489261942467062,-1.1489261942467062,0.13688909330960913
2016-02-05,-1.153452191081501,-1.159798356581803,-1.18495293100065,-1.188745731294428,-1.188745731294428,0.1633085371406896
2016-02-08,-1.2087857183553141,-1.2115169045003649,-1.2226992357466895,-1.210336225663734,-1.210336225663734,0.18280495972718386
2016-02-09,-1.2259601387178716,-1.2039396339298456,-1.2200458217379797,-1.214412885246417,-1.214412885246417,0.16115631679877152
2016-02-10,-1.2005561898921873,-1.1931430641997611,-1.204062095913607,-1.2103797807871646,-1.2103797807871646,0.15956116328013403
2016-02-11,-1.2276082486684678,-1.213759200985961,-1.2235362322616423,-1.2149350164165713,-1.2149350164165713,0.19290729326911182
2016-02-12,-1.2035449912761218,-1.2011008584126524,-1.205867660937727,-1.195716022588405,-1.195716022588405,0.1169391377008716
2016-02-16,-1.1788888072550783,-1.1752415844533715,-1.1777774309167712,-1.16894206223103,-1.16894206223103,0.12928348196083855
2016-02-17,-1.1588424446324512,-1.1469564718692034,-1.1539075553872293,-1.1422633122813055,-1.1422633122813055,0.14563999006808492
2016-02-18,-1.138053628909369,-1.1448812472592989,-1.1486225662156624,-1.154914634823676,-1.154914634823676,0.11443600190941984
2016-02-19,-1.1607435277924467,-1.1544122595391233,-1.156215157577547,-1.1503212883252907,-1.1503212883252907,0.1096624523217684
2016-02-22,-1.1379965273414734,-1.1373255853421722,-1.1311214744289253,-1.1323234335094472,-1.1323234335094472,0.09960684642455638
2016-02-23,-1.1375233812603454,-1.1422934751485136,-1.143636763030864,-1.150552476187863,-1.150552476187863,0.09811614293528405
2016-02-24,-1.1636643384925216,-1.145105239714043,-1.1642769600603649,-1.1399381557556194,-1.1399381557556194,0.11648010730866175
2016-02-25,-1.1362505480650142,-1.1357793784967474,-1.1392600495594645,-1.129171392119414,-1.129171392119414,0.08804587738482782
2016-02-26,-1.1198212365190234,-1.1258895829123374,-1.1217288115054274,-1.1269223240740467,-1.1269223240740467,0.10152176362958355
2016-02-29,-1.1279366948361373,-1.1256062984800785,-1.1281277415155324,-1.135766285493331,-1.135766285493331,0.12445862358683234
2016-03-01,-1.1250239845461374,-1.1067980443181695,-1.1214625857449003,-1.0999635195975983,-1.0999635195975983,0.1258228875668732
2016-03-02,-1.1011483653954426,-1.103025615657877,-1.0983636526456482,-1.0962051581243488,-1.0962051581243488,0.11046323588023431
2016-03-03,-1.0971831274996555,-1.1019084201056417,-1.0960230905034878,-1.0951173406606098,-1.0951173406606098,0.11264202684365755
2016-03-04,-1.0924564469773739,-1.0914034360516576,-1.0923242011569123,-1.0925065520961086,-1.0925065520961086,0.13416789517614947
2016-03-07,-1.0992228480154445,-1.0955752302862278,-1.0959243445545377,-1.0948915973244435,-1.0948915973244435,0.12621136837784525
2016-03-08,-1.1032097314253448,-1.105330103066558,-1.104694117155081,-1.1110538931559126,-1.1110538931559126,0.11784345506037487
2016-03-09,-1.105875045917724,-1.1103410784952918,-1.1048148364052595,-1.1041027235173135,-1.1041027235173135,0.09919729236204579
2016-03-10,-1.0991357350877304,-1.0996363456770497,-1.1142622989496491,-1.107425931625494,-1.107425931625494,0.11265851895355732
2016-03-11,-1.093375649203516,-1.09082593063636,-1.0887651906772011,-1.0839535342563602,-1.0839535342563602,0.10031875583522916
2016-03-14,-1.0876616430534176,-1.0871884242404568,-1.080368696658785,-1.0834614137943959,-1.0834614137943959,0.08321368918419945
2016-03-15,-1.0882735592081543,-1.0944742410891146,-1.085702991988737,-1.089338310384497,-1.089338310384497,0.09029796661447219
2016-03-16,-1.0918798541586041,-1.0838127258475032,-1.0845010237643073,-1.079738241584372,-1.079738241584372,0.09841941451177398
2016-03-17,-1.0824318050901895,-1.0802210720653245,-1.0785959576799293,-1.0767412993046384,-1.0767412993046384,0.10997580240986375
2016-03-18,-1.0737263415680827,-1.0757712637425279,-1.0691456817253961,-1.0711228123932763,-1.0711228123932763,0.19443831080480584
2016-03-21,-1.0729974335716657,-1.0729999494924518,-1.0655868051522637,-1.0675275172054306,-1.0675275172054306,0.08267586315580187
2016-03-22,-1.074006404713596,-1.0674006643217242,-1.0665938270757802,-1.0640492102589054,-1.0640492102589054,0.08148201764472514
2016-03-23,-1.0657740875445798,-1.0725088789605706,-1.071077459462201,-1.078408480462888,-1.078408480462888,0.09398212072041202
2016-03-24,-1.0849502490988852,-1.0841580695184536,-1.079474087112797,-1.0771465749472027,-1.0771465749472027,0.08100466268596
2016-03-28,-1.0735576928524706,-1.0804098845486474,-1.072548332950723,-1.0789713781364043,-1.0789713781364043,0.061764784031239736
2016-03-29,-1.0813630763922897,-1.0637010989569744,-1.0753554267102516,-1.0572612398913948,-1.0572612398913948,0.10074938314927832
2016-03-30,-1.049023945095108,-1.0502546981472585,-1.0452894723500337,-1.051096055628095,-1.051096055628095,0.09262518656699324
2016-03-31,-1.0506258428657353,-1.0523703730726168,-1.0439009988783183,-1.0509437451378643,-1.0509437451378643,0.09779729547722212
2016-04-01,-1.0579742811445765,-1.0454110582328486,-1.0527778243004617,-1.038790120569549,-1.038790120569549,0.10127713066607051
2016-04-04,-1.0393012773031807,-1.0452329183918285,-1.0382045455234319,-1.0449744264882264,-1.0449744264882264,0.09151746651872635
2016-04-05,-1.0543435522460867,-1.0573893861065597,-1.0509777527388482,-1.0579927810904517,-1.0579927810904517,0.0933755775674321
2016-04-06,-1.0560623088686167,-1.0442183640781317,-1.0480527534136839,-1.037109394724104,-1.037109394724104,0.09665201006751688
2016-04-07,-1.0440987372152108,-1.0496205360613853,-1.0529341835548458,-1.0567853197510089,-1.0567853197510089,0.11013614236722248
2016-04-08,-1.0467040287159903,-1.0520194954190023,-1.0518723622848367,-1.0561544334860091,-1.0561544334860091,0.08080675736716293
2016-04-11,-1.049586860092024,-1.0506838413946868,-1.0524101730874196,-1.0608565350792405,-1.0608565350792405,0.07684040493627174
2016-04-12,-1.05898869698047,-1.0555274813090967,-1.0591301282045447,-1.0503346364345794,-1.0503346364345794,0.09642386921390357
2016-04-13,-1.0410472568516023,-1.0360149687571036,-1.0331473286980424,-1.029848292836276,-1.029848292836276,0.11265668649690176
2016-04-14,-1.0293990716796768,-1.0334812182798006,-1.0254065513222441,-1.0302643245459673,-1.0302643245459673,0.0860274263787633
2016-04-15,-1.0317896347307283,-1.036414334061536,-1.0271490101272212,-1.0323501933202461,-1.0323501933202461,0.08959888440038812
2016-04-18,-1.0370848076617047,-1.0336187761209734,-1.0298463710127868,-1.0264216411739706,-1.0264216411739706,0.08845085030569959
2016-04-19,-1.023774967163182,-1.0314924285533125,-1.029876517280087,-1.0317764068658721,-1.0317764068658721,0.10237660465938754
2016-04-20,-1.0309301900605559,-1.0313170557036244,-1.026372440327846,-1.0296552158426826,-1.0296552158426826,0.0984450689049514
2016-04-21,-1.0289911275765191,-1.0320483253152173,-1.0251787789760665,-1.0302643245459673,-1.0302643245459673,0.09632400032617729
2016-04-22,-1.0428285597359914,-1.044177782078285,-1.0418128618871292,-1.041050077395774,-1.041050077395774,0.12021373774430082
2016-04-25,-1.0446670969060905,-1.0487084913018336,-1.040070403356551,-1.043889264930825,-1.043889264930825,0.08020571158414962
2016-04-26,-1.0413137748930774,-1.0459749923301178,-1.040879933107769,-1.0459317112954039,-1.0459317112954039,0.10244715424062538
2016-04-27,-1.0544849780358068,-1.0573327291661392,-1.0543364573617182,-1.0527685483270657,-1.0527685483270657,0.11287016769727083
2016-04-28,-1.053881162291145,-1.052947746803521,-1.062584899272799,-1.0685011350479174,-1.0685011350479174,0.13326724272995727
2016-04-29,-1.0679715676600163,-1.074878060645037,-1.0778085351365188,-1.0766407770843123,-1.0766407770843123,0.15297164914685402
2016-05-02,-1.073204194329134,-1.0711866645698902,-1.0702790502681763,-1.0651561493780217,-1.0651561493780217,0.10752672408975007
2016-05-03,-1.074746201825977,-1.0793196999480759,-1.0753745863269377,-1.079942207358823,-1.079942207358823,0.11704450395856449
2016-05-04,-1.087147729214322,-1.090056845746407,-1.0851980072314185,-1.0901622736430905,-1.0901622736430905,0.11397147414724339
2016-05-05,-1.085205878024396,-1.0919701368704138,-1.0863395487402703,-1.0924875631544615,-1.0924875631544615,0.10824962824035601
2016-05-06,-1.0978575899162508,-1.094234042279248,-1.0933285433024647,-1.0873013085463243,-1.0873013085463243,0.10572541919736565
2016-05-09,-1.0868566439630665,-1.084579043746124,-1.0793945007805328,-1.0834804027360427,-1.0834804027360427,0.08412991751196365
2016-05-10,-1.0780015215233494,-1.0739579785501212,-1.0730448769288128,-1.0672529069331584,-1.0672529069331584,0.09650083239343578
2016-05-11,-1.0697366694522927,-1.0737177797402546,-1.0724522667797372,-1.0806303264201342,-1.0806303264201342,0.1055705766099735
2016-05-12,-1.075477765810468,-1.0825498034343373,-1.0862243226781996,-1.0869831431506212,-1.0869831431506212,0.11210694950024326
2016-05-13,-1.0882926817239713,-1.0879925574174374,-1.0867484670522043,-1.0923270197897106,-1.0923270197897106,0.0908119707063479
2016-05-16,-1.088893708762744,-1.0793683195531323,-1.0822290613037966,-1.076613554996191,-1.076613554996191,0.09479573147546662
