Date,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Quarter,Rolling_Mean_5,Rolling_Mean_10,Close_Lag_1,Close_Lag_5,Volume_Close_Interaction
2019-04-17,-0.1870352664168098,-0.1993631009609082,-0.1908036647556968,-0.2007518531608377,-0.2007518531608377,0.1475539910447843,2,4,2,-0.20491604816383782,-0.21160531554975312,-0.1996232691937364,-0.2094108377473182,0.0008342066996875767
2019-04-18,-0.1996869783086648,-0.2128795980748348,-0.1969528491183956,-0.2002133886834198,-0.2002133886834198,0.1298982711687683,3,4,2,-0.20215842023264857,-0.20871497709704925,-0.2007518531608377,-0.2140015283393662,-0.000348418226786388
2019-04-22,-0.2075956758683105,-0.2088751396244336,-0.1928561620170789,-0.1955330646519036,-0.1955330646519036,0.0993292292412438,0,4,2,-0.20046632756496147,-0.20663234841428163,-0.2002133886834198,-0.2039935279903391,-0.0023219874640095705
2019-04-23,-0.191990485928488,-0.178727990558409,-0.1769656886791497,-0.166828334630549,-0.166828334630549,0.127587543326147,1,4,2,-0.19258998206408934,-0.20209234383389804,-0.1955330646519036,-0.2062100621349097,-0.018730162040802842
2019-04-24,-0.1658467399904226,-0.1758461294188237,-0.1555927345461523,-0.1719438120271344,-0.1719438120271344,0.1224475024073899,2,4,2,-0.1870540906307689,-0.1968509678559514,-0.166828334630549,-0.1996232691937364,0.0037546225718819793
2019-04-25,-0.1582398838082188,-0.1725297230033843,-0.1628066877699818,-0.1674102212457126,-0.1674102212457126,0.125201684760649,3,4,2,-0.18038576424774388,-0.19265090620579084,-0.1719438120271344,-0.2007518531608377,-0.003301155168990812
2019-04-26,-0.1719931244636813,-0.1739922622265699,-0.1667909624937702,-0.1598717207374982,-0.1598717207374982,0.1168814153162224,4,4,2,-0.1723174306585596,-0.18723792544560405,-0.1674102212457126,-0.2002133886834198,-0.0052631828702318605
2019-04-29,-0.1591102178663182,-0.1659886153999545,-0.1460683654474628,-0.1556699724807511,-0.1556699724807511,0.0984927127779951,0,4,2,-0.16434481222432903,-0.18240556989464524,-0.1598717207374982,-0.1955330646519036,-0.0025885852876803817
2019-04-30,-0.170733836100426,-0.1798775990907337,-0.1696283364271779,-0.1737440490345525,-0.1737440490345525,0.1305597880214141,1,4,2,-0.16572795510512975,-0.17915896858460953,-0.1556699724807511,-0.166828334630549,0.015158656264546518
2019-05-01,-0.1631134348141839,-0.1741055761074115,-0.1702648934531096,-0.1861859612760661,-0.1861859612760661,0.1435418271975049,2,5,2,-0.1685763849549161,-0.1778152377928425,-0.1737440490345525,-0.1719438120271344,0.01027911359785736
2019-05-02,-0.1866246665975405,-0.188121313042822,-0.1898734154799017,-0.189686045784307,-0.189686045784307,0.1378602953370392,3,5,2,-0.17303154986263497,-0.17670865705518943,-0.1861859612760661,-0.1674102212457126,0.0025916169012078828
2019-05-03,-0.1740056220535784,-0.169056785400318,-0.1602301800411734,-0.1550852972455193,-0.1550852972455193,0.1259080968013552,4,5,2,-0.1720742651642392,-0.17219584791139936,-0.189686045784307,-0.1598717207374982,-0.02296697355046795
2019-05-06,-0.2042015860973297,-0.1769281449996374,-0.1884794485456797,-0.1661565488765015,-0.1661565488765015,0.116614792872843,0,5,2,-0.1741715804433893,-0.16925819633385916,-0.1550852972455193,-0.1556699724807511,0.008324913700530795
2019-05-07,-0.1874296654159292,-0.1943519935779361,-0.2112079164729484,-0.2095415031176101,-0.2095415031176101,0.1549085558317475,1,5,2,-0.1813310712600008,-0.1735295131825653,-0.1661565488765015,-0.1737440490345525,0.04044800311368919
2019-05-08,-0.2138861421193637,-0.212291288602686,-0.2045317740517021,-0.2151002345839626,-0.2151002345839626,0.1381489072602849,2,5,2,-0.1871139259215801,-0.1778451554382481,-0.2095415031176101,-0.1861859612760661,0.003664823752834017
2019-05-09,-0.2391869096430366,-0.2324515348284261,-0.239432532172661,-0.2240012955419189,-0.2240012955419189,0.1688260641304855,3,5,2,-0.19397697587310248,-0.18350426286786875,-0.2151002345839626,-0.189686045784307,0.006986189908271406
2019-05-10,-0.2315447301248657,-0.2271733493683172,-0.2495359788984268,-0.22227435893866,-0.22227435893866,0.1570955928501206,4,5,2,-0.20741478821173062,-0.18974452668798492,-0.2240012955419189,-0.1550852972455193,-0.0012111275019512653
2019-05-13,-0.2753960654982166,-0.2780417800816255,-0.2857894368547157,-0.2956802599073658,-0.2956802599073658,0.1628998993065067,0,5,2,-0.2333195304179035,-0.20374555543064637,-0.22227435893866,-0.1661565488765015,0.053797540721309725
2019-05-14,-0.2836663619912741,-0.2738942298073868,-0.2753404458493164,-0.2718923533208212,-0.2718923533208212,0.1279292964924031,1,5,2,-0.2457897004585457,-0.21356038585927326,-0.2956802599073658,-0.2095415031176101,-0.010292097807263338
2019-05-15,-0.2855321218153026,-0.2570235107298159,-0.2706920137036811,-0.2480529238918327,-0.2480529238918327,0.1197693670053352,2,5,2,-0.25238023832011974,-0.2197470821208499,-0.2718923533208212,-0.2151002345839626,-0.010501337524226948
2019-05-16,-0.2447974690554932,-0.2280125308323259,-0.2310606912334375,-0.2274116138969607,-0.2274116138969607,0.1339379218658806,3,5,2,-0.25306230199112806,-0.2235196389321153,-0.2480529238918327,-0.2240012955419189,-0.01114542058979379
2019-05-17,-0.2457630164513816,-0.2354386722436438,-0.235538830157352,-0.2496493278385304,-0.2496493278385304,0.134639752764948,4,5,2,-0.2585372957711021,-0.23297604199141636,-0.2274116138969607,-0.22227435893866,0.013165907650201125
2019-05-20,-0.2770304976269592,-0.2817008948610764,-0.2717594620683767,-0.2806249034669677,-0.2806249034669677,0.1304544217637211,0,5,2,-0.25552622448302253,-0.244422877450463,-0.2496493278385304,-0.2956802599073658,0.016186307579485245
2019-05-21,-0.2630217610357637,-0.2662738736144754,-0.2512975973200896,-0.2579601363211181,-0.2579601363211181,0.1184912284881041,1,5,2,-0.2527397810830819,-0.2492647407708138,-0.2806249034669677,-0.2718923533208212,-0.009569984949053758
2019-05-22,-0.2673106185409213,-0.271160730835671,-0.2552955384724564,-0.2674460054999911,-0.2674460054999911,0.107911539987411,2,5,2,-0.2566183974047136,-0.25449931786241664,-0.2579601363211181,-0.2480529238918327,0.003968189681591136
2019-05-23,-0.2915369475090635,-0.3038606037254527,-0.2972868507891023,-0.3007767486342587,-0.3007767486342587,0.1432660424708479,3,5,2,-0.2712914243521732,-0.2621768631716506,-0.2674460054999911,-0.2274116138969607,0.017854683051002088
2019-05-24,-0.287498407225231,-0.2960350967398573,-0.2846836689822494,-0.2984025921867814,-0.2984025921867814,0.0896391984468097,4,5,2,-0.2810420772218234,-0.2697896864964628,-0.3007767486342587,-0.2496493278385304,-0.0007075596165778525
2019-05-28,-0.2929130949961839,-0.2961456436293669,-0.2922269541857489,-0.3064686683915558,-0.3064686683915558,0.1531558110407346,1,5,2,-0.28621083020674104,-0.27086852734488176,-0.2984025921867814,-0.2806249034669677,0.0041399320093215945
2019-05-29,-0.3208273871485263,-0.3265383938035288,-0.3196173870550513,-0.3227968191284969,-0.3227968191284969,0.1443279511027266,2,5,2,-0.2991781667682168,-0.27595897392564933,-0.3064686683915558,-0.2579601363211181,0.0076895578054598885
2019-05-30,-0.3174441867654725,-0.3225473747169173,-0.3131085902644045,-0.3172461880948881,-0.3172461880948881,0.1070429555326905,3,5,2,-0.3091382032871962,-0.28287830034595485,-0.3227968191284969,-0.2674460054999911,-0.0018406499559478085
2019-05-31,-0.3431473212524873,-0.3465743901373375,-0.3349041294123129,-0.348404084921746,-0.348404084921746,0.1404156561431735,4,5,2,-0.31866367054469363,-0.2949775474484334,-0.3172461880948881,-0.3007767486342587,0.013790730010839353
2019-06-03,-0.3512355566437094,-0.3598506884413975,-0.3777130102652709,-0.3810739308108694,-0.3810739308108694,0.1716819478281265,0,6,2,-0.3351979382695112,-0.3081200077456673,-0.348404084921746,-0.2984025921867814,0.01609861370812915
2019-06-04,-0.3586519858783727,-0.3404650608184293,-0.352248861944666,-0.3282875620033657,-0.3282875620033657,0.1527581679464849,1,6,2,-0.3395617169918732,-0.3128862735993071,-0.3810739308108694,-0.3064686683915558,-0.02116006459540198
2019-06-05,-0.3119450417829173,-0.3242823940456653,-0.3212006729211014,-0.3151358861245106,-0.3151358861245106,0.1312414618972706,2,6,2,-0.33802953039107597,-0.3186038485796464,-0.3282875620033657,-0.3227968191284969,-0.00525772331490986
2019-06-06,-0.3128805778189872,-0.3122338381833499,-0.3080157337092082,-0.3042387222735204,-0.3042387222735204,0.1270433036994551,3,6,2,-0.3354280372268024,-0.3222831202569993,-0.3151358861245106,-0.3172461880948881,-0.0043930626676934245
2019-06-07,-0.2936446587087121,-0.2763714547588176,-0.2801121433909142,-0.2698228175818517,-0.2698228175818517,0.1252704018852314,4,6,2,-0.3197117837588236,-0.3191877271517586,-0.3042387222735204,-0.348404084921746,-0.01417076097267185
2019-06-10,-0.2539653222605792,-0.2417179723838142,-0.2395423986788038,-0.247775524999492,-0.247775524999492,0.1223586282595968,0,6,2,-0.2930521025965481,-0.31412502043302964,-0.2698228175818517,-0.3810739308108694,-0.00999795533006459
2019-06-11,-0.2261789107939183,-0.237791647572988,-0.2387548422288148,-0.2479387242705806,-0.2479387242705806,0.1295794237107064,1,6,2,-0.2769823350499911,-0.3082720260209321,-0.247775524999492,-0.3282875620033657,8.534849234084515e-05
2019-06-12,-0.2528068246468913,-0.2623016961899248,-0.2455214237263606,-0.2560564557595751,-0.2560564557595751,0.116548824433244,2,6,2,-0.265166448977004,-0.30159798968404,-0.2479387242705806,-0.3151358861245106,0.0038159108259124682
2019-06-13,-0.2475225408318791,-0.2544222992552408,-0.2346470342959063,-0.2439790526572636,-0.2439790526572636,0.104585631157627,3,6,2,-0.2531145150537526,-0.29427127614027754,-0.2560564557595751,-0.3042387222735204,-0.00493298566698252
2019-06-14,-0.2517026401671723,-0.2622882565562898,-0.2443826959020513,-0.2549849716030999,-0.2549849716030999,0.100921634074898,4,6,2,-0.25014694585800223,-0.2849293648084129,-0.2439790526572636,-0.2698228175818517,0.004552584791244413
2019-06-17,-0.2483737523741618,-0.2496675975769474,-0.2349187535189398,-0.2418332954522904,-0.2418332954522904,0.1139485684390492,0,6,2,-0.24895849994856195,-0.271005301272555,-0.2549849716030999,-0.247775524999492,-0.005877266650410347
2019-06-18,-0.2207559898950756,-0.2120970738210922,-0.2077367994725504,-0.2122283804343845,-0.2122283804343845,0.141435418271975,1,6,2,-0.24181643118132273,-0.2593993831156569,-0.2418332954522904,-0.2479387242705806,-0.01731433850178772
2019-06-19,-0.2073537244926904,-0.2138834797462286,-0.2026028099994397,-0.2031342424828348,-0.2031342424828348,0.1210007778778502,2,6,2,-0.23123198852597465,-0.2481992187514893,-0.2122283804343845,-0.2560564557595751,-0.005184969908424696
2019-06-20,-0.1754822948546359,-0.1895191579902227,-0.1843579744585917,-0.1857237185366064,-0.1857237185366064,0.1283974891678905,3,6,2,-0.21958092170184323,-0.23634771837779792,-0.2031342424828348,-0.2439790526572636,-0.011004878017954346
2019-06-21,-0.1914628942675387,-0.1937988638073635,-0.1804258193033321,-0.1910621509212444,-0.1910621509212444,0.2018139488433075,4,6,2,-0.2067963575654721,-0.2284716517117372,-0.1857237185366064,-0.2549849716030999,0.005800929082541683
2019-06-24,-0.1882292200842798,-0.2006691087266214,-0.1822287045494883,-0.1981356203418847,-0.1981356203418847,0.1252108470439267,0,6,2,-0.19805682254339096,-0.22350766124597646,-0.1910621509212444,-0.2418332954522904,0.004635534005176974
2019-06-25,-0.1978322400464528,-0.2115303727324908,-0.2166602515495137,-0.2310366540935804,-0.2310366540935804,0.1306239240043575,1,6,2,-0.20181847727523014,-0.22181745422827642,-0.1981356203418847,-0.2122283804343845,0.02169050736576617
2019-06-26,-0.2172368078723397,-0.2204434292815643,-0.2100966554123741,-0.2241698063537286,-0.2241698063537286,0.1297241877864931,2,6,2,-0.20602559004940887,-0.21862878928769178,-0.2310366540935804,-0.2031342424828348,-0.0038556490060013423
2019-06-27,-0.2157573466373556,-0.219822706559481,-0.201206029380675,-0.2084536856538712,-0.2084536856538712,0.1261683056464403,3,6,2,-0.21057158347286187,-0.21507625258735255,-0.2241698063537286,-0.1857237185366064,-0.008845421032782073
2019-06-28,-0.2023224138870776,-0.2107640551037152,-0.1940744761736523,-0.1979887543780598,-0.1979887543780598,0.3110237843711604,4,6,2,-0.21195690416422494,-0.20937663086484853,-0.2084536856538712,-0.1910621509212444,-0.015614223938412459
2019-07-01,-0.1595996974854115,-0.1729047129329369,-0.1672300273474033,-0.1748944108353236,-0.1748944108353236,0.1385474665828623,0,7,3,-0.2073086622629127,-0.20268274240315182,-0.1979887543780598,-0.1981356203418847,-0.016160830953714806
2019-07-02,-0.1756999447280683,-0.1839899693935507,-0.1661818725059724,-0.1700183539038761,-0.1700183539038761,0.1145019703490188,1,7,3,-0.19510500222497187,-0.198461739750101,-0.1748944108353236,-0.2310366540935804,-0.0031923154291673005
2019-07-03,-0.1640273253361401,-0.1675672354953137,-0.1499292411431088,-0.1533910269848332,-0.1533910269848332,0.077087786584768,2,7,3,-0.18094924635119278,-0.19348741820030085,-0.1700183539038761,-0.2241698063537286,-0.007538973290701441
2019-07-05,-0.1657379815485952,-0.1670976416625869,-0.1577989110095561,-0.1556863057880146,-0.1556863057880146,0.0901403753420967,4,7,3,-0.17039577037802145,-0.19048367692544166,-0.1533910269848332,-0.2084536856538712,0.0013488226586682054
2019-07-08,-0.1685581342169179,-0.1698447119523313,-0.1619889847782935,-0.1729309745568168,-0.1729309745568168,0.1145541953637014,0,7,3,-0.16538421441377288,-0.1886705592889989,-0.1556863057880146,-0.1979887543780598,0.01268865071417068
2019-07-09,-0.182564215092002,-0.1738411333372134,-0.1666730569281343,-0.1611417264139729,-0.1611417264139729,0.106699369909779,1,7,3,-0.1626336775295027,-0.1849711698962077,-0.1729309745568168,-0.1748944108353236,-0.007274031455470637
2019-07-10,-0.1494446516422864,-0.1518164789613098,-0.1394416628167812,-0.1446068212825124,-0.1446068212825124,0.1245850630960637,2,7,3,-0.15755137100522998,-0.1763281866151009,-0.1611417264139729,-0.1700183539038761,-0.01278379129312721
2019-07-11,-0.1396294262286817,-0.1524694827092441,-0.13640411720751,-0.1463718687547505,-0.1463718687547505,0.1157938522911663,3,7,3,-0.15614753935921344,-0.16854839285520312,-0.1446068212825124,-0.1533910269848332,0.0014133610328654132
2019-07-12,-0.1423708318149956,-0.1472127744879798,-0.1282024358578274,-0.1332909700874472,-0.1332909700874472,0.1034495080311994,4,7,3,-0.15166847221909996,-0.16103212129856073,-0.1463718687547505,-0.1556863057880146,-0.009245031461652228
2019-07-15,-0.1276904212411306,-0.1420533052069832,-0.1186670801085235,-0.1294697985777501,-0.1294697985777501,0.099309072218033,0,7,3,-0.1429762370232866,-0.15418022571852974,-0.1332909700874472,-0.1729309745568168,-0.002846982036105219
2019-07-16,-0.1308233046748224,-0.143410699569085,-0.1274585579227394,-0.1390944335596587,-0.1390944335596587,0.1136242236110207,1,7,3,-0.13856677845242377,-0.15060022799096323,-0.1294697985777501,-0.1611417264139729,0.00844669327806287
2019-07-17,-0.1383458363632387,-0.1512578152080734,-0.1328286268890769,-0.1493171557502642,-0.1493171557502642,0.108136932156041,2,7,3,-0.13950884534597413,-0.14853010817560205,-0.1390944335596587,-0.1446068212825124,0.007947505789305523
2019-07-18,-0.1579924880105979,-0.1553297351954365,-0.1464223505063253,-0.1433259268251799,-0.1433259268251799,0.124323938022651,3,7,3,-0.13889965696006001,-0.14752359815963673,-0.1493171557502642,-0.1463718687547505,-0.004988396476071885
2019-07-19,-0.1336300449569213,-0.1471803615078904,-0.1438128828256742,-0.1598471545557147,-0.1598471545557147,0.1086802555544051,4,7,3,-0.1442108938537135,-0.14793968303640675,-0.1433259268251799,-0.1332909700874472,0.012527609565135578
2019-07-22,-0.1524905545941164,-0.1545634172968163,-0.1364287702867023,-0.1441691447248362,-0.1441691447248362,0.1056924349775661,0,7,3,-0.14715076308313074,-0.1450635000532087,-0.1598471545557147,-0.1294697985777501,-0.010366446867530596
2019-07-23,-0.1333145257576259,-0.1455478514634424,-0.1302960660371241,-0.1313163793286675,-0.1313163793286675,0.104282359581137,1,7,3,-0.14559515223693248,-0.14208096534467812,-0.1441691447248362,-0.1390944335596587,-0.009296834667455445
2019-07-24,-0.1374319458412825,-0.1266642306532906,-0.1213478269743898,-0.1122524846108002,-0.1122524846108002,0.1142344316773117,2,7,3,-0.13818221800903968,-0.1388455316775069,-0.1313163793286675,-0.1493171557502642,-0.016584017848992372
2019-07-25,-0.1191235950748171,-0.1336422554707261,-0.119454368470957,-0.1348138082025248,-0.1348138082025248,0.1238016878758254,3,7,3,-0.13647979428450868,-0.13768972562228435,-0.1122524846108002,-0.1433259268251799,0.02488256675166233
2019-07-26,-0.1192269090946435,-0.1218528720345763,-0.1036161491569324,-0.1098837726897288,-0.1098837726897288,0.1161988252120381,4,7,3,-0.1264871179113115,-0.13534900588251247,-0.1348138082025248,-0.1598471545557147,-0.02148771611532173
2019-07-29,-0.110850510147833,-0.1257276785646205,-0.1156210934456243,-0.1199134178867406,-0.1199134178867406,0.1077576136283466,0,7,3,-0.12163597254369238,-0.13439336781341155,-0.1098837726897288,-0.1441691447248362,0.009835579954291322
2019-07-30,-0.1362328134594043,-0.1337745426980215,-0.1209308696029626,-0.1252762834674774,-0.1252762834674774,0.1087315643407599,1,7,3,-0.12042795337145437,-0.13301155280419344,-0.1199134178867406,-0.1313163793286675,0.0048627816154275996
2019-07-31,-0.1201787786686784,-0.1325952881769398,-0.1533097851606286,-0.1519795995989852,-0.1519795995989852,0.1807122942265704,2,7,3,-0.12837337636909135,-0.13327779718906554,-0.1252762834674774,-0.1122524846108002,0.038519801098944026
2019-08-01,-0.1474402541905015,-0.1295703354833625,-0.1614045475952894,-0.1694662122974866,-0.1694662122974866,0.193190407822391,3,8,3,-0.13530385718808371,-0.1358918257362962,-0.1519795995989852,-0.1348138082025248,0.022228284898562437
2019-08-02,-0.1839213727811202,-0.1949376680129916,-0.1962120529554062,-0.1985790068534281,-0.1985790068534281,0.1425348922652921,4,8,3,-0.1530429040208236,-0.13976501096606755,-0.1694662122974866,-0.1098837726897288,0.024486232266101388
2019-08-05,-0.2473131243582996,-0.2576360644321414,-0.2759989761764766,-0.2741904207440708,-0.2741904207440708,0.1791134757946219,0,8,3,-0.18389830459228965,-0.152767138567991,-0.1985790068534281,-0.1199134178867406,0.06819967209169758
2019-08-06,-0.2524315478916261,-0.2553263064095828,-0.254960847211257,-0.2450287592520234,-0.2450287592520234,0.1384182783886475,1,8,3,-0.20784879974919881,-0.1641383765603266,-0.2741904207440708,-0.1252762834674774,-0.014721546317073534
2019-08-07,-0.2679986257895926,-0.2455120096974996,-0.2651547330133226,-0.2369897724216397,-0.2369897724216397,0.1615576248063322,2,8,3,-0.22485083431372974,-0.17661210534141053,-0.2450287592520234,-0.1519795995989852,-0.005300437475710097
2019-08-08,-0.2205901296133901,-0.2024068953165466,-0.2119954731973363,-0.1890360378639292,-0.1890360378639292,0.159063651298158,3,8,3,-0.22876479942701824,-0.18203432830755098,-0.2369897724216397,-0.1694662122974866,-0.03218576073638021
2019-08-09,-0.2000297204338523,-0.2079549255752791,-0.2080989574974848,-0.2107978313931587,-0.2107978313931587,0.1387444556733316,4,8,3,-0.23120856433496434,-0.19212573417789397,-0.1890360378639292,-0.1985790068534281,0.01597223593874588
2019-08-12,-0.2244246981176065,-0.2337439715459559,-0.2291069401954039,-0.236832017676957,-0.236832017676957,0.124793963154794,0,8,3,-0.22373688372154157,-0.20381759415691564,-0.2107978313931587,-0.2741904207440708,0.01541244168591959
2019-08-13,-0.239415315914618,-0.1958982006932061,-0.2242253761476633,-0.1952366770898702,-0.1952366770898702,0.1508744025046017,1,8,3,-0.21377846728911098,-0.21081363351915489,-0.236832017676957,-0.2450287592520234,-0.02649841106624467
2019-08-14,-0.2326271366446192,-0.2404119643482558,-0.248567276482681,-0.2611638332673256,-0.2611638332673256,0.168291903015399,2,8,3,-0.21861327945824813,-0.22173205688598893,-0.1952366770898702,-0.2369897724216397,0.05682849523396776
2019-08-15,-0.2563232179637378,-0.2658717410488657,-0.2612775111111344,-0.2631544913619992,-0.2631544913619992,0.1359618702419117,3,8,3,-0.23343697015786216,-0.2311008847924402,-0.2611638332673256,-0.1890360378639292,0.0010363364412980488
2019-08-16,-0.2459478659871435,-0.2384582226389505,-0.2305996530785759,-0.2279717232223632,-0.2279717232223632,0.12019358072109,4,8,3,-0.23687174852370302,-0.23404015642933368,-0.2631544913619992,-0.2107978313931587,-0.016069430776180872
2019-08-19,-0.1975847115310171,-0.2062846005223164,-0.2120392858932149,-0.1989216054452298,-0.1989216054452298,0.1135719985963382,0,8,3,-0.22928966607735762,-0.2265132748994496,-0.2279717232223632,-0.236832017676957,-0.014472320903544432
2019-08-20,-0.2021592098654293,-0.2106479742315416,-0.1977432192529274,-0.2136751297971886,-0.2136751297971886,0.0956404939936651,1,8,3,-0.2329773566188213,-0.2233779119539661,-0.1989216054452298,-0.1952366770898702,0.007093419309635606
2019-08-21,-0.1946231330729743,-0.2035348951954784,-0.183910736638887,-0.1941896261294937,-0.1941896261294937,0.0929541125366606,2,8,3,-0.21958251519125488,-0.21909789732475154,-0.2136751297971886,-0.2611638332673256,-0.00847668936707606
2019-08-22,-0.1887160439872613,-0.200393861629727,-0.2007532983728624,-0.2020273030917639,-0.2020273030917639,0.098391927661941,3,8,3,-0.20735707753720783,-0.220397023847535,-0.1941896261294937,-0.2631544913619992,0.003971191253002912
2019-08-23,-0.2145906158957775,-0.2120620255340641,-0.257375502223175,-0.2671930400757035,-0.2671930400757035,0.1381205041821241,4,8,3,-0.21520134090787585,-0.2260365447157895,-0.2020273030917639,-0.2279717232223632,0.04455201999866901
2019-08-26,-0.2456133572618088,-0.2523498416366682,-0.2413836034327307,-0.2394617951831053,-0.2394617951831053,0.0902585687963783,0,8,3,-0.223309378855451,-0.2262995224664043,-0.2671930400757035,-0.1989216054452298,-0.009367693388415435
2019-08-27,-0.2240739883001591,-0.235945949400492,-0.2397014374367532,-0.2467474632527167,-0.2467474632527167,0.1106849631355532,1,8,3,-0.2299238455465566,-0.23145060108268894,-0.2394617951831053,-0.2136751297971886,0.003367609856454082
2019-08-28,-0.2541067480502993,-0.2494273984972357,-0.2475246148293579,-0.2386079539300528,-0.2386079539300528,0.0876436531489393,2,8,3,-0.23880751110666845,-0.22919501314896165,-0.2467474632527167,-0.1941896261294937,-0.0028911192134424496
2019-08-29,-0.2140113670889336,-0.2155834510577936,-0.2038512706977119,-0.2069224816785889,-0.2069224816785889,0.0913369695381568,3,8,3,-0.23978654682403344,-0.22357181218062064,-0.2386079539300528,-0.2020273030917639,-0.012128912578842419
2019-08-30,-0.1951424916060338,-0.20866998883175,-0.2068943097694898,-0.209780791140972,-0.209780791140972,0.0880706155496774,4,8,3,-0.22830409703708715,-0.22175271897248156,-0.2069224816785889,-0.2671930400757035,0.0012165573877784914
2019-09-03,-0.2247103386748986,-0.2295937859647786,-0.2253943844202501,-0.2339085082431587,-0.2339085082431587,0.1128701676972708,1,9,3,-0.22719343964909783,-0.22525140925227444,-0.209780791140972,-0.2394617951831053,0.012981643651282022
2019-09-04,-0.2129152827473267,-0.2185193338308613,-0.2029979282506156,-0.2059734300178858,-0.2059734300178858,0.1087434753090209,2,9,3,-0.21903863300213167,-0.2244812392743441,-0.2339085082431587,-0.2467474632527167,-0.012986947384092775
2019-09-05,-0.1825968824398945,-0.1772304030481956,-0.1666812298942059,-0.1679133634742197,-0.1679133634742197,0.1284387194426399,3,9,3,-0.20489971491096504,-0.22185361300881676,-0.2059734300178858,-0.2386079539300528,-0.023733091245534188
2019-09-06,-0.1651123875720051,-0.1772384403835598,-0.1564653705165133,-0.1716555246258904,-0.1716555246258904,0.1073682165890468,4,9,3,-0.19784632350042533,-0.2188164351622294,-0.1679133634742197,-0.2069224816785889,0.0023928361669997974
2019-09-09,-0.1636628049790244,-0.1779751122934235,-0.1691371520050158,-0.1759061395467895,-0.1759061395467895,0.1355816354858896,0,9,3,-0.19107139318158883,-0.20968774510933796,-0.1716555246258904,-0.209780791140972,0.0033573362934413878
2019-09-10,-0.1856727970235057,-0.1901533203459411,-0.1830381003941274,-0.1767980913968666,-0.1767980913968666,0.1520206041426347,1,9,3,-0.1796493098123304,-0.20342137473071414,-0.1759061395467895,-0.2339085082431587,0.0007708375583945911
2019-09-11,-0.1743318976510231,-0.1677155973933382,-0.1611191622180763,-0.1535405485830417,-0.1535405485830417,0.1480377596018438,2,9,3,-0.1691627335253616,-0.1941006832637466,-0.1767980913968666,-0.2059734300178858,-0.01947416120162722
2019-09-12,-0.1430834060014842,-0.1477147810309506,-0.1350046570851802,-0.1467989219590302,-0.1467989219590302,0.1393784856761444,3,9,3,-0.1649398452223237,-0.18491978006664433,-0.1535405485830417,-0.1679133634742197,-0.006119801697468228
2019-09-13,-0.14743759847439,-0.156781470091926,-0.1380943222629804,-0.1516287678607093,-0.1516287678607093,0.117065577210103,4,9,3,-0.16093449386928746,-0.1793904086848564,-0.1467989219590302,-0.1716555246258904,0.003851586174956481
2019-09-16,-0.1661839047038314,-0.1688894498859942,-0.1502282929489,-0.1579299293069761,-0.1579299293069761,0.1071675625852665,0,9,3,-0.15733925182132477,-0.1742053225014568,-0.1516287678607093,-0.1759061395467895,0.0044535092065972485
2019-09-17,-0.1588382551308797,-0.1627100242628752,-0.1451327568901385,-0.1490968566685493,-0.1490968566685493,0.105409320424287,1,9,3,-0.1517990048756613,-0.16572415734399587,-0.1579299293069761,-0.1767980913968666,-0.00589557779301688
2019-09-18,-0.151775324419553,-0.1649658920665,-0.1598404213459252,-0.1514437910279051,-0.1514437910279051,0.1226564024661201,2,9,3,-0.15137965336463402,-0.1602711934449978,-0.1490968566685493,-0.1535405485830417,0.001930735038785247
2019-09-19,-0.146616265574111,-0.14943372568897,-0.1356660008224843,-0.1499508306353326,-0.1499508306353326,0.1018433597726287,3,9,3,-0.15201003509989447,-0.15847494016110908,-0.1514437910279051,-0.1467989219590302,-0.001003990334334855
2019-09-20,-0.148985050393234,-0.1587728948555076,-0.1598569014590461,-0.1676849642317156,-0.1676849642317156,0.2433823118456411,4,9,3,-0.15522127437409575,-0.1580778841216916,-0.1499508306353326,-0.1516287678607093,0.028783931472601925
2019-09-23,-0.1703041137653398,-0.1768552814342495,-0.1600819940272596,-0.1691018358720153,-0.1691018358720153,0.0984826342663897,0,9,3,-0.15745565568710357,-0.15739745375421416,-0.1676849642317156,-0.1579299293069761,0.0008321393166845514
2019-09-24,-0.159224421002109,-0.1706434428310414,-0.1918271667923339,-0.2014181943884792,-0.2014181943884792,0.146968521143343,1,9,3,-0.16791992323108956,-0.15985946405337542,-0.1691018358720153,-0.1490968566685493,0.028086551487811313
2019-09-25,-0.2018055786242777,-0.1878676745993205,-0.2011786967979173,-0.178642016241446,-0.178642016241446,0.1205023496675465,2,9,3,-0.17335956827379773,-0.1623696108192159,-0.2014181943884792,-0.1514437910279051,-0.01362629126676906
2019-09-26,-0.180195430272879,-0.1940444651853459,-0.1859632336258706,-0.1913476499743744,-0.1913476499743744,0.1080627176614921,3,9,3,-0.1816389321416061,-0.16682448362075028,-0.178642016241446,-0.1499508306353326,0.007685791616548204
2019-09-27,-0.1864533618938544,-0.1995168651572035,-0.2136062258271216,-0.2161037301489543,-0.2161037301489543,0.1222587593718705,4,9,3,-0.19132268532505384,-0.1732719798495748,-0.1913476499743744,-0.1676849642317156,0.015817532378683677
2019-09-30,-0.2090317133572527,-0.2102215979754456,-0.1973206345124152,-0.1998653455652121,-0.1998653455652121,0.1009839376011859,0,9,3,-0.19747538726369318,-0.1774655214753984,-0.2161037301489543,-0.1691018358720153,-0.007588096764541733
